product_family,product_name,product_price,product_brand,product_link
Herramientas Manuales,DADO DEST. TORX 1/2 x T27 7809TORX-T27 BAHCO,4900,Bahco,https://herramientas.cl/ficha/597636/dado-dest-torx-12-x-t27-7809torx-t27-bahco
Herramientas Manuales,Llave Ajustable Bahco 10 Pulgadas Cromáda,17240,Bahco,https://herramientas.cl/ficha/597798/llave-ajustable-bahco-10-pulgadas-cromada
Herramientas Manuales,Lima Redonda Nicholson 12051 10 Pulgadas,4180,Nicholson,https://herramientas.cl/ficha/598550/lima-redonda-nicholson-12051-10-pulgadas
Herramientas Manuales,"Juego de Llaves Hexagonales Bahco BE-9787 0,4 Kg",10060,Bahco,https://herramientas.cl/ficha/605134/juego-de-llaves-hexagonales-bahco-be-9787-04-kg
Herramientas Manuales,Alicate de Boca Semiredonda Curva Bahco 160mm,7400,Bahco,https://herramientas.cl/ficha/610283/alicate-de-boca-semiredonda-curva-bahco-160mm
Herramientas Manuales,Destornillador Phillips #1 x 10,4070,Stanley,https://herramientas.cl/ficha/610862/destornillador-phillips-1-x-10
Herramientas Manuales,Vaso Makita B-43309 9/16,21550,Makita,https://herramientas.cl/ficha/612445/vaso-makita-b-43309-916
Herramientas Manuales,Llave Ajustable Cromada Bahco 8070 C 6 Pulgadas,13290,Bahco,https://herramientas.cl/ficha/582139/llave-ajustable-cromada-bahco-8070-c-6-pulgadas
Herramientas Manuales,Bandeja para Cajón Llaves Estriadas SATA 09905 10 Piezas,31130,SATA,https://herramientas.cl/ficha/588548/bandeja-para-cajon-llaves-estriadas-sata-09905-10-piezas
Herramientas Manuales,LLAVE GOLPE PUNTA 75MM,133180,Bahco,https://herramientas.cl/ficha/596440/llave-golpe-punta-75mm
Herramientas Manuales,Llave Estrella Acodada Bahco 13mm,30170,Bahco,https://herramientas.cl/ficha/596627/llave-estrella-acodada-bahco-13mm
Herramientas Manuales,Llave Combinada Bahco 1.1/4 Pulgada,9690,Bahco,https://herramientas.cl/ficha/597275/llave-combinada-bahco-114-pulgada
Herramientas Manuales,Llave Golpe Corona Bahco 46mm,35170,Bahco,https://herramientas.cl/ficha/597477/llave-golpe-corona-bahco-46mm
Herramientas Manuales,Dado Poligonal Largo Bahco 1/2 x 18mm,5750,Bahco,https://herramientas.cl/ficha/597603/dado-poligonal-largo-bahco-12-x-18mm
Herramientas Manuales,Dado Hexagonal Bahco 3/4 x 41mm,13950,Bahco,https://herramientas.cl/ficha/597746/dado-hexagonal-bahco-34-x-41mm
Herramientas Manuales,Lima Chata Bastarda Nicholson 03367BC N°4 Nicholson,3530,Nicholson,https://herramientas.cl/ficha/598478/lima-chata-bastarda-nicholson-03367bc-n4-nicholson
Herramientas Manuales,Prensa Tipo C Puntas Giratorias Irwin 18SP™ 18 / 455mm,16810,Irwin,https://herramientas.cl/ficha/599863/prensa-tipo-c-puntas-giratorias-irwin-18sp-18-455mm
Herramientas Manuales,Mazo de Goma Negro Bahco 3625RM-65 65 mm,4330,Bahco,https://herramientas.cl/ficha/603196/mazo-de-goma-negro-bahco-3625rm-65-65-mm
Herramientas Manuales,2PC C/GRIP SCREWDRIVER SET,3130,Stanley,https://herramientas.cl/ficha/610539/2pc-cgrip-screwdriver-set
Herramientas Manuales,Prensa C 3 Stanley 83-503,7450,Stanley,https://herramientas.cl/ficha/610818/prensa-c-3-stanley-83-503-
Herramientas Manuales,Set Puntas Atornillar Black&Decker 71-922B 22 Piezas,7500,Black&Decker,https://herramientas.cl/ficha/576080/set-puntas-atornillar-black-decker-71-922b-22-piezas
Herramientas Manuales,Llave Punta Corona Bahco 2.1/8 Pulgadas,93736,Bahco,https://herramientas.cl/ficha/596344/llave-punta-corona-bahco-218-pulgadas
Herramientas Manuales,ALICATE SEG.INTERIOR 5 12-25,24000,Bahco,https://herramientas.cl/ficha/596595/alicate-seginterior-5-12-25
Herramientas Manuales,Llave Combinada Bahco 19mm,2590,Bahco,https://herramientas.cl/ficha/597242/llave-combinada-bahco-19mm
Herramientas Manuales,Llave Boca Aislada Bahco 6 x 92mm,8860,Bahco,https://herramientas.cl/ficha/597444/llave-boca-aislada-bahco-6-x-92mm
Herramientas Manuales,Dado Hexagonal Bahco 1/2 x 20mm,2980,Bahco,https://herramientas.cl/ficha/597573/dado-hexagonal-bahco-12-x-20mm
Herramientas Manuales,DADO POLIG. 3/4 x 1.1/4 8900DZ-1.1 4 BAHCO,11500,Bahco,https://herramientas.cl/ficha/597714/dado-polig-34-x-114-8900dz-11-4-bahco
Herramientas Manuales,Espátula Hela 24103127 120mm,2600,Hela,https://herramientas.cl/ficha/598382/espatula-hela-24103127-120mm
Herramientas Manuales,Lima Cuadrada Media Fina Nicholson 13229 10 Pulgadas,6600,Nicholson,https://herramientas.cl/ficha/598655/lima-cuadrada-media-fina-nicholson-13229-10-pulgadas
Herramientas Manuales,Escuadra (Met/Pulg) Metal,6960,Stanley,https://herramientas.cl/ficha/610782/escuadra-metpulg-metal
Herramientas Manuales,LLAVE COMBINADA 17MM,2280,Stanley,https://herramientas.cl/ficha/610941/llave-combinada-17mm
Herramientas Manuales,Brida de Amarre Vertical Fitzroy 220 Kg,8900,Fitzroy,https://herramientas.cl/ficha/611891/brida-de-amarre-vertical-fitzroy-220-kg
Herramientas Manuales,Set Plomada Tiza Azúl Bahco Tiza Azúl,8120,Bahco,https://herramientas.cl/ficha/577247/set-plomada-tiza-azul-bahco-tiza-azul
Herramientas Manuales,Destornillador Golpe Uyustools 8 Pulgadas Tipo 604,20790,Uyustools,https://herramientas.cl/ficha/591504/destornillador-golpe-uyustools-8-pulgadas-tipo-604
Herramientas Manuales,Juego de Bocallaves SATA ST09205SJ 12PT 1/2 - 24 Piezas mm,36230,SATA,https://herramientas.cl/ficha/593511/juego-de-bocallaves-sata-st09205sj-12pt-12-24-piezas-mm
Herramientas Manuales,Combinación Wrench Bahco,20700,Bahco,https://herramientas.cl/ficha/596311/combinacion-wrench-bahco-
Herramientas Manuales,Serrucho Baja Fricción Bahco 19 Pulgadas,17820,Bahco,https://herramientas.cl/ficha/596558/serrucho-baja-friccion-bahco-19-pulgadas
Herramientas Manuales,Extensión 1/2 Bahco 250mm-10,3030,Bahco,https://herramientas.cl/ficha/597141/extension-12-bahco-250mm-10
Herramientas Manuales,Alicate de Punta Larga Bahco,5420,Bahco,https://herramientas.cl/ficha/597408/alicate-de-punta-larga-bahco-
Herramientas Manuales,Dado Carraca Bahco 1/2X22mm 1000V,28800,Bahco,https://herramientas.cl/ficha/597541/dado-carraca-bahco-12x22mm-1000v-
Herramientas Manuales,Set Destornillador Chicharra Bahco Aislado,56400,Bahco,https://herramientas.cl/ficha/597670/set-destornillador-chicharra-bahco-aislado
Herramientas Manuales,Lima Cuchillo Fina Nicholson 06867N 6 Pulgadas,6450,Nicholson,https://herramientas.cl/ficha/598604/lima-cuchillo-fina-nicholson-06867n-6-pulgadas
Herramientas Manuales,Llave Fija Aislada Facom 14mm 1000 Volt,23400,Facom,https://herramientas.cl/ficha/600901/llave-fija-aislada-facom-14mm-1000-volt
Herramientas Manuales,JUEGO DE BOTADORES 6PZA,11220,Stanley,https://herramientas.cl/ficha/610739/juego-de-botadores-6pza
Herramientas Manuales,LLAVE COMBINADA 14MM,1640,Stanley,https://herramientas.cl/ficha/610898/llave-combinada-14mm
Herramientas Manuales,Juego de Dados Torx Stanley 87-342 7 Piezas,8990,Stanley,https://herramientas.cl/ficha/611670/juego-de-dados-torx-stanley-87-342-7-piezas
Herramientas Manuales,Cepillo EDMA Plano,5300,EDMA,https://herramientas.cl/ficha/588121/cepillo-edma-plano
Herramientas Manuales,Juego de Herramientas Uyustools FWYY-TMX 42 Piezas,54010,Uyustools,https://herramientas.cl/ficha/592798/juego-de-herramientas-uyustools-fwyy-tmx-42-piezas
Herramientas Manuales,Set Adaptador Bahco 1RMA-S8 8 Piezas,43700,Bahco,https://herramientas.cl/ficha/596515/set-adaptador-bahco-1rma-s8-8-piezas
Herramientas Manuales,REPUESTO MARTILLO S/FLEX 40MM,22350,Bahco,https://herramientas.cl/ficha/596667/repuesto-martillo-sflex-40mm
Herramientas Manuales,Juego de Destornilladores de Precisión Bahco 6 Piezas,5960,Bahco,https://herramientas.cl/ficha/597348/juego-de-destornilladores-de-precision-bahco-6-piezas
Herramientas Manuales,Dado Poligonal Bahco 1/2 x 15mm,2110,Bahco,https://herramientas.cl/ficha/597510/dado-poligonal-bahco-12-x-15mm
Herramientas Manuales,DADO DEST. TORX 1/2 x T30 7809TORX-T30 BAHCO,4900,Bahco,https://herramientas.cl/ficha/597637/dado-dest-torx-12-x-t30-7809torx-t30-bahco
Herramientas Manuales,Llave Ajustable Bahco 10 Pulgadas Doble Función,32060,Bahco,https://herramientas.cl/ficha/597799/llave-ajustable-bahco-10-pulgadas-doble-funcion
Herramientas Manuales,Lima Media Caña Nicholson 04995BC 10 Pulgadas,10450,Nicholson,https://herramientas.cl/ficha/598552/lima-media-cana-nicholson-04995bc-10-pulgadas
Herramientas Manuales,Juego de Llaves Allen Isesa 950 PKL BM 9 Piezas 1.5 A 10mm,13720,Isesa,https://herramientas.cl/ficha/600280/juego-de-llaves-allen-isesa-950-pkl-bm-9-piezas-15-a-10mm
Herramientas Manuales,Juego de Destornilladores Bahco BE-9881 6 Unid,26480,Bahco,https://herramientas.cl/ficha/605135/juego-de-destornilladores-bahco-be-9881-6-unid
Herramientas Manuales,Alicate de Boca Semiredonda Curva Bahco 200mm,8430,Bahco,https://herramientas.cl/ficha/610284/alicate-de-boca-semiredonda-curva-bahco-200mm
Herramientas Manuales,Destornillador Phillips #2 x 1-1/2,2420,Stanley,https://herramientas.cl/ficha/610863/destornillador-phillips-2-x-1-12
Herramientas Manuales,Vaso Makita B-43315 9/16,23490,Makita,https://herramientas.cl/ficha/612446/vaso-makita-b-43315-916
Herramientas Manuales,Llave Ajustable Cromada Bahco 8071 C 8 Pulgadas,14240,Bahco,https://herramientas.cl/ficha/582140/llave-ajustable-cromada-bahco-8071-c-8-pulgadas
Herramientas Manuales,Bandeja para Cajón de Bocallaves SATA 09915 26 Piezas - 6PT 1/2,39380,SATA,https://herramientas.cl/ficha/588557/bandeja-para-cajon-de-bocallaves-sata-09915-26-piezas-6pt-12
Herramientas Manuales,LLAVE GOLPE PUNTA 80MM,174770,Bahco,https://herramientas.cl/ficha/596441/llave-golpe-punta-80mm
Herramientas Manuales,Llave Estrella Acodada Bahco 14mm,31760,Bahco,https://herramientas.cl/ficha/596628/llave-estrella-acodada-bahco-14mm
Herramientas Manuales,Corta Tubo Bahco 1/8-1.1/8 Pulgadas,11120,Bahco,https://herramientas.cl/ficha/597276/corta-tubo-bahco-18-118-pulgadas
Herramientas Manuales,Llave Golpe Corona Bahco 50mm,47180,Bahco,https://herramientas.cl/ficha/597478/llave-golpe-corona-bahco-50mm
Herramientas Manuales,Dado Poligonal Largo Bahco 1/2 x 19mm,5750,Bahco,https://herramientas.cl/ficha/597604/dado-poligonal-largo-bahco-12-x-19mm
Herramientas Manuales,Dado Hexagonal Bahco 3/4 x 46mm,17640,Bahco,https://herramientas.cl/ficha/597747/dado-hexagonal-bahco-34-x-46mm
Herramientas Manuales,Lima Plana Bastarda Nicholson 03467N 6?- 150mm,2240,Nicholson,https://herramientas.cl/ficha/598479/lima-plana-bastarda-nicholson-03467n-6-150mm
Herramientas Manuales,Prensa tipo C de Cojines Móviles Irwin 24SP™,26780,Irwin,https://herramientas.cl/ficha/599876/prensa-tipo-c-de-cojines-moviles-irwin-24sp
Herramientas Manuales,Juego de Botadores Bahco 3734S-6 6 Pzas,32819,Bahco,https://herramientas.cl/ficha/603200/juego-de-botadores-bahco-3734s-6-6-pzas
Herramientas Manuales,Tijera de Aviación Stanley Corte Recto,8930,Stanley,https://herramientas.cl/ficha/610540/tijera-de-aviacion-stanley-corte-recto
Herramientas Manuales,Prensa C 4 Stanley 83-504,9460,Stanley,https://herramientas.cl/ficha/610819/prensa-c-4-stanley-83-504-
Herramientas Manuales,Set Puntas Atornillar Precisión Black&Decker BD7257 7 Piezas,5370,Black&Decker,https://herramientas.cl/ficha/576081/set-puntas-atornillar-precision-black-decker-bd7257-7-piezas
Herramientas Manuales,Set Puntas Atornillar Black&Decker 71-945-LA 45 Piezas,10200,Black&Decker,https://herramientas.cl/ficha/576082/set-puntas-atornillar-black-decker-71-945-la-45-piezas
Herramientas Manuales,Llave Punta Corona Bahco 2.3/4 Pulgadas,170219,Bahco,https://herramientas.cl/ficha/596345/llave-punta-corona-bahco-234-pulgadas
Herramientas Manuales,Alicate Seguridad Interior Bahco 7 Pulgadas 19-60mm,21030,Bahco,https://herramientas.cl/ficha/596596/alicate-seguridad-interior-bahco-7-pulgadas-19-60mm
Herramientas Manuales,Llave Combinada Bahco 20mm,2790,Bahco,https://herramientas.cl/ficha/597243/llave-combinada-bahco-20mm
Herramientas Manuales,Llave Boca Aislada Bahco 7 x 92mm,8860,Bahco,https://herramientas.cl/ficha/597445/llave-boca-aislada-bahco-7-x-92mm
Herramientas Manuales,Dado Hexagonal Bahco 1/2 x 21mm,3140,Bahco,https://herramientas.cl/ficha/597574/dado-hexagonal-bahco-12-x-21mm
Herramientas Manuales,DADO POLIG. 3/4 x 1.1/8 8900DZ-1.1 8 BAHCO,11200,Bahco,https://herramientas.cl/ficha/597715/dado-polig-34-x-118-8900dz-11-8-bahco
Herramientas Manuales,Espátula Hela 24103143 140mm,2800,Hela,https://herramientas.cl/ficha/598383/espatula-hela-24103143-140mm
Herramientas Manuales,Martillo Uña Mango Madera Nicholson 120020N 20mm - 330 grs.,2970,Nicholson,https://herramientas.cl/ficha/598657/martillo-una-mango-madera-nicholson-120020n-20mm-330-grs
Herramientas Manuales,Set Llave Carraca + Juego de Bits Bahco GIFTPACK808050P,15904,Bahco,https://herramientas.cl/ficha/606446/set-llave-carraca-juego-de-bits-bahco-giftpack808050p-
Herramientas Manuales,Escuadra Thrifty 203mm/8,2890,Stanley,https://herramientas.cl/ficha/610783/escuadra-thrifty-203mm8
Herramientas Manuales,LLAVE COMBINADA 19MM,2580,Stanley,https://herramientas.cl/ficha/610942/llave-combinada-19mm
Herramientas Manuales,Llave francesa BAHCO Cromadas serie 80,14900,Bahco,https://herramientas.cl/ficha/577250/llave-francesa-bahco-cromadas-serie-80
Herramientas Manuales,Destornillador Golpe Uyustools 10 Pulgadas Tipo 604,22280,Uyustools,https://herramientas.cl/ficha/591505/destornillador-golpe-uyustools-10-pulgadas-tipo-604
Herramientas Manuales,Alicate Universal Reforzado Doble Eje SATA ST72203AST 8 Pulgadas,14080,SATA,https://herramientas.cl/ficha/594007/alicate-universal-reforzado-doble-eje-sata-st72203ast-8-pulgadas
Herramientas Manuales,Llave Punta Corona Bahco 41mm Recta,23470,Bahco,https://herramientas.cl/ficha/596312/llave-punta-corona-bahco-41mm-recta
Herramientas Manuales,Serrucho Baja Fricción Bahco 22 Pulgadas,20210,Bahco,https://herramientas.cl/ficha/596559/serrucho-baja-friccion-bahco-22-pulgadas
Herramientas Manuales,Chicharra Bahco 1/2 Pulgada - 72 Dientes,13040,Bahco,https://herramientas.cl/ficha/597144/chicharra-bahco-12-pulgada-72-dientes
Herramientas Manuales,Alicate de Punta Semiredonda Aislado Bahco,9020,Bahco,https://herramientas.cl/ficha/597409/alicate-de-punta-semiredonda-aislado-bahco-
Herramientas Manuales,Dado Carraca Bahco 1/2X24mm 1000V,33750,Bahco,https://herramientas.cl/ficha/597542/dado-carraca-bahco-12x24mm-1000v-
Herramientas Manuales,Llave de carraca de 1/2 de seguridad 1000V Bahco 8150-1 2V BAHCO,219800,Bahco,https://herramientas.cl/ficha/597672/llave-de-carraca-de-12-de-seguridad-1000v-bahco-8150-1-2v-bahco
Herramientas Manuales,Martillo Uña Mango Madera Nicholson 120029N 29mm - 830 grs,4330,Nicholson,https://herramientas.cl/ficha/598605/martillo-una-mango-madera-nicholson-120029n-29mm-830-grs
Herramientas Manuales,Maleta Dados Impacto Bahco DD-S10 10 Piezas,26384,Bahco,https://herramientas.cl/ficha/605652/maleta-dados-impacto-bahco-dd-s10-10-piezas
Herramientas Manuales,JUEGO DE CINCELES 3PZA,7680,Stanley,https://herramientas.cl/ficha/610740/juego-de-cinceles-3pza
Herramientas Manuales,LLAVE COMBINADA 15MM,2030,Stanley,https://herramientas.cl/ficha/610899/llave-combinada-15mm
Herramientas Manuales,Juego Extractor de Tornillos Stanley 78-023 5 piezas,8590,Stanley,https://herramientas.cl/ficha/611671/juego-extractor-de-tornillos-stanley-78-023-5-piezas
Herramientas Manuales,Punto con Goma Mosay 3/4 x 8 Mosay,1899,Mosay,https://herramientas.cl/ficha/578088/punto-con-goma-mosay-34-x-8-mosay
Herramientas Manuales,Grapadora Manual EDMA Baby Grafer 16/20,11100,EDMA,https://herramientas.cl/ficha/588124/grapadora-manual-edma-baby-grafer-1620
Herramientas Manuales,Juego de Herramientas Uyustools FWYY-TMX 50 Piezas,44460,Uyustools,https://herramientas.cl/ficha/592799/juego-de-herramientas-uyustools-fwyy-tmx-50-piezas
Herramientas Manuales,Alicate de corte diagonal con filos progresivos Bahco 2101G-140 BAHCO,28500,Bahco,https://herramientas.cl/ficha/596516/alicate-de-corte-diagonal-con-filos-progresivos-bahco-2101g-140-bahco
Herramientas Manuales,REPUESTO MARTILLO S/FLEX 50MM,37280,Bahco,https://herramientas.cl/ficha/596668/repuesto-martillo-sflex-50mm
Herramientas Manuales,Martillo Peña Bahco Mango Madera 8 Onzas (Aprox 227grs),7420,Bahco,https://herramientas.cl/ficha/597366/martillo-pena-bahco-mango-madera-8-onzas-aprox-227grs
Herramientas Manuales,DADO DEST. TORX 1/2 x T40 7809TORX-T40 BAHCO,4900,Bahco,https://herramientas.cl/ficha/597638/dado-dest-torx-12-x-t40-7809torx-t40-bahco
Herramientas Manuales,Llave Ajustable Bahco 12 Pulgadas Cromada,23340,Bahco,https://herramientas.cl/ficha/597800/llave-ajustable-bahco-12-pulgadas-cromada
Herramientas Manuales,Lima Media Caña Fina Nicholson 04828N 6 Pulgadas,5160,Nicholson,https://herramientas.cl/ficha/598556/lima-media-cana-fina-nicholson-04828n-6-pulgadas
Herramientas Manuales,Huincha de Medir Isesa T12 3mts,1520,Isesa,https://herramientas.cl/ficha/600317/huincha-de-medir-isesa-t12-3mts
Herramientas Manuales,Set de Destornilladores Aislados Bahco BE-9881S,24070,Bahco,https://herramientas.cl/ficha/605137/set-de-destornilladores-aislados-bahco-be-9881s-
Herramientas Manuales,Destornillador Phillips #2 x 4,2420,Stanley,https://herramientas.cl/ficha/610864/destornillador-phillips-2-x-4
Herramientas Manuales,Vaso Makita B-43321 9/16,36210,Makita,https://herramientas.cl/ficha/612447/vaso-makita-b-43321-916
Herramientas Manuales,Llave Ajustable Bahco 10 Pulgadas,18580,Bahco,https://herramientas.cl/ficha/582141/llave-ajustable-bahco-10-pulgadas
Herramientas Manuales,Bandeja para Cajón Llaves Combinadas y Hexagonáles Pulidas SATA 27 Piezas,39050,SATA,https://herramientas.cl/ficha/588558/bandeja-para-cajon-llaves-combinadas-y-hexagonales-pulidas-sata-27-piezas
Herramientas Manuales,LLAVE GOLPE PUNTA 85MM,183620,Bahco,https://herramientas.cl/ficha/596442/llave-golpe-punta-85mm
Herramientas Manuales,Llave Estrella Acodada Bahco 15mm,31760,Bahco,https://herramientas.cl/ficha/596629/llave-estrella-acodada-bahco-15mm
Herramientas Manuales,Formón Mango Bicomponente Bahco 26mm,9810,Bahco,https://herramientas.cl/ficha/597277/formon-mango-bicomponente-bahco-26mm
Herramientas Manuales,Llave Golpe Corona Bahco 55mm,50080,Bahco,https://herramientas.cl/ficha/597479/llave-golpe-corona-bahco-55mm
Herramientas Manuales,Dado Poligonal Largo Bahco 1/2 x 21mm,6810,Bahco,https://herramientas.cl/ficha/597605/dado-poligonal-largo-bahco-12-x-21mm
Herramientas Manuales,Dado Hexagonal Bahco 3/4 x 50mm,18610,Bahco,https://herramientas.cl/ficha/597748/dado-hexagonal-bahco-34-x-50mm
Herramientas Manuales,Lima Cuadrada Fina Nicholson 13262 10 Pulgadas,7790,Nicholson,https://herramientas.cl/ficha/598480/lima-cuadrada-fina-nicholson-13262-10-pulgadas
Herramientas Manuales,Alicate Irwin 7R® Liberación Rápida,10300,Irwin,https://herramientas.cl/ficha/599920/alicate-irwin-7r-liberacion-rapida
Herramientas Manuales,Juego de Buriles Bahco 3736S-6 6 Pzas,36410,Bahco,https://herramientas.cl/ficha/603201/juego-de-buriles-bahco-3736s-6-6-pzas
Herramientas Manuales,Alicate Articulado de Extension Stanley 84-110,8330,Stanley,https://herramientas.cl/ficha/610541/alicate-articulado-de-extension-stanley-84-110-
Herramientas Manuales,Alicate Punta Larga Electricista Stanley 84-006 6-1/2 Pulgadas 1000V,12430,Stanley,https://herramientas.cl/ficha/610821/alicate-punta-larga-electricista-stanley-84-006-6-12-pulgadas-1000v
Herramientas Manuales,Set Puntas Atornillar Black&Decker BD7803 20 Piezas,5470,Black&Decker,https://herramientas.cl/ficha/576087/set-puntas-atornillar-black-decker-bd7803-20-piezas
Herramientas Manuales,Llave Punta Corona Bahco 2.3/8 Pulgadas,118208,Bahco,https://herramientas.cl/ficha/596346/llave-punta-corona-bahco-238-pulgadas
Herramientas Manuales,ALICATE SEG.INTERIOR 8 40-100,25110,Bahco,https://herramientas.cl/ficha/596597/alicate-seginterior-8-40-100
Herramientas Manuales,Llave Combinada Bahco 21mm,3110,Bahco,https://herramientas.cl/ficha/597244/llave-combinada-bahco-21mm-
Herramientas Manuales,Llave Boca Aislada Bahco 8 x 92mm,9300,Bahco,https://herramientas.cl/ficha/597446/llave-boca-aislada-bahco-8-x-92mm
Herramientas Manuales,Dado Hexagonal Bahco 1/2 x 22mm,3700,Bahco,https://herramientas.cl/ficha/597575/dado-hexagonal-bahco-12-x-22mm
Herramientas Manuales,DADO POLIGONAL 1.11/16 X 3/4 8900DZ-1.11 16 BAHCO,16100,Bahco,https://herramientas.cl/ficha/597716/dado-poligonal-11116-x-34-8900dz-111-16-bahco
Herramientas Manuales,Espátula Hela 24103167 160mm,3100,Hela,https://herramientas.cl/ficha/598384/espatula-hela-24103167-160mm
Herramientas Manuales,Serrucho Profesional Premium Nicholson 80026TA 26 Pulgadas,6160,Nicholson,https://herramientas.cl/ficha/598658/serrucho-profesional-premium-nicholson-80026ta-26-pulgadas
Herramientas Manuales,Grasera Manual Uyustools Grs16016 16 L,39070,Uyustools,https://herramientas.cl/ficha/606738/grasera-manual-uyustools-grs16016-16-l
Herramientas Manuales,Escuadra Thrifty 305mm/12,4450,Stanley,https://herramientas.cl/ficha/610784/escuadra-thrifty-305mm12
Herramientas Manuales,LLAVE COMBINADA 24MM,4820,Stanley,https://herramientas.cl/ficha/610944/llave-combinada-24mm
Herramientas Manuales,Prensa de Banco Milescraft 4006 3 Pulgadas,22815,Milescraft,https://herramientas.cl/ficha/611892/prensa-de-banco-milescraft-4006-3-pulgadas
Herramientas Manuales,Destornillador Golpe Uyustools 6 Pulgadas Tipo 604,15020,Uyustools,https://herramientas.cl/ficha/591506/destornillador-golpe-uyustools-6-pulgadas-tipo-604
Herramientas Manuales,Alicate Media Caña Reforzado Doble Eje SATA ST72402AST 8 Pulgadas,13530,SATA,https://herramientas.cl/ficha/594016/alicate-media-cana-reforzado-doble-eje-sata-st72402ast-8-pulgadas
Herramientas Manuales,Llave Punta Corona Bahco 46mm,65140,Bahco,https://herramientas.cl/ficha/596313/llave-punta-corona-bahco-46mm
Herramientas Manuales,Alicate Universal Bahco 2628 G-160 160 mm,21200,Bahco,https://herramientas.cl/ficha/596560/alicate-universal-bahco-2628-g-160-160-mm
Herramientas Manuales,SET DADOS 1/4 Y 1/2 108 PCS Bahco 1/4 y 1/2 Pulgadas - 108 Piezas,89700,Bahco,https://herramientas.cl/ficha/597145/set-dados-14-y-12-108-pcs-bahco-14-y-12-pulgadas-108-piezas
Herramientas Manuales,Alicate Recto para Anillos Interiores Bahco,13780,Bahco,https://herramientas.cl/ficha/597410/alicate-recto-para-anillos-interiores-bahco-
Herramientas Manuales,Dado Carraca Bahco 1/2X27mm 1000V,30610,Bahco,https://herramientas.cl/ficha/597543/dado-carraca-bahco-12x27mm-1000v-
Herramientas Manuales,LLAVE CRIQUET 1/2 BAHCO 8150RN-1 2 BAHCO,26500,Bahco,https://herramientas.cl/ficha/597673/llave-criquet-12-bahco-8150rn-1-2-bahco
Herramientas Manuales,Lima Plana Bastarda Nicholson 03764N 12-300mm,6230,Nicholson,https://herramientas.cl/ficha/598606/lima-plana-bastarda-nicholson-03764n-12-300mm
Herramientas Manuales,Llave Fija Aislada Facom 15mm 1000 Volt,23400,Facom,https://herramientas.cl/ficha/600902/llave-fija-aislada-facom-15mm-1000-volt
Herramientas Manuales,Maleta Dados Impacto Bahco DD-S14 10 Piezas,45297,Bahco,https://herramientas.cl/ficha/605653/maleta-dados-impacto-bahco-dd-s14-10-piezas
Herramientas Manuales,JUEGO DE CINCELES Y BOTADORES 12PZA,20670,Stanley,https://herramientas.cl/ficha/610741/juego-de-cinceles-y-botadores-12pza
Herramientas Manuales,LLAVE COMBINADA 16MM,2070,Stanley,https://herramientas.cl/ficha/610900/llave-combinada-16mm
Herramientas Manuales,Grasera Tipo Palanca Stanley 78-031 Extensión de 6”,24790,Stanley,https://herramientas.cl/ficha/611672/grasera-tipo-palanca-stanley-78-031-extension-de-6
Herramientas Manuales,Mini Cepillo EDMA Easy Rap,8400,EDMA,https://herramientas.cl/ficha/588125/mini-cepillo-edma-easy-rap-
Herramientas Manuales,Juego de Herramientas Uyustools FWYY-TMX 64 Piezas,75490,Uyustools,https://herramientas.cl/ficha/592800/juego-de-herramientas-uyustools-fwyy-tmx-64-piezas
Herramientas Manuales,Alicate de corte diagonal con filos progresivos FILO 6 Bahco 2101G-160 BAHCO,29400,Bahco,https://herramientas.cl/ficha/596517/alicate-de-corte-diagonal-con-filos-progresivos-filo-6-bahco-2101g-160-bahco
Herramientas Manuales,REPUESTO MARTILLO S/FLEX 60MM,55720,Bahco,https://herramientas.cl/ficha/596669/repuesto-martillo-sflex-60mm
Herramientas Manuales,Martillo Peña Bahco Mango Madera 12 Onzas (Aprox 340grs),7920,Bahco,https://herramientas.cl/ficha/597367/martillo-pena-bahco-mango-madera-12-onzas-aprox-340grs
Herramientas Manuales,Dado Poligonal Bahco 1/2 x 16mm,2250,Bahco,https://herramientas.cl/ficha/597511/dado-poligonal-bahco-12-x-16mm
Herramientas Manuales,DADO DEST. TORX 1/2 x T45 7809TORX-T45 BAHCO,4900,Bahco,https://herramientas.cl/ficha/597639/dado-dest-torx-12-x-t45-7809torx-t45-bahco
Herramientas Manuales,Llave Ajustable Bahco 12 Pulgadas Doble Función,46660,Bahco,https://herramientas.cl/ficha/597801/llave-ajustable-bahco-12-pulgadas-doble-funcion
Herramientas Manuales,Escofina Media Caña Bastarda Nicholson 19394BC,7870,Nicholson,https://herramientas.cl/ficha/598558/escofina-media-cana-bastarda-nicholson-19394bc-
Herramientas Manuales,Prensa Rapida Superior Bahco QCS-150 150 mm,17500,Bahco,https://herramientas.cl/ficha/599177/prensa-rapida-superior-bahco-qcs-150-150-mm
Herramientas Manuales,Huincha de Medir Isesa T34 5mts,2700,Isesa,https://herramientas.cl/ficha/600318/huincha-de-medir-isesa-t34-5mts
Herramientas Manuales,Aceitera Metalica Bahco BOD4500 500ml,4690,Bahco,https://herramientas.cl/ficha/605214/aceitera-metalica-bahco-bod4500-500ml
Herramientas Manuales,Cuchillo Plegable Bahco Acero Negro,10750,Bahco,https://herramientas.cl/ficha/610289/cuchillo-plegable-bahco-acero-negro
Herramientas Manuales,Destornillador Phillips #2 x 8,3280,Stanley,https://herramientas.cl/ficha/610865/destornillador-phillips-2-x-8
